platform,order_placed_dt,order_num,customer_id,quantity,gross_sales_amount,discount,tax_amount,return_ind
Phone,2/14/2014,CA-2015-121188,CB-12025,26,2017.53,0.55,100.85,0
Phone,2/14/2014,CA-2015-166219,BP-11185,6,1203.44,0.5,60.15,0
Desktop,2/14/2014,US-2015-100377,TS-21370,5,2799.96,0.2,139.99,0
Desktop,2/14/2014,CA-2015-108532,CC-12100,9,246.5,0,12.33,0
Phone,2/14/2014,CA-2015-111514,SC-20260,16,1966.56,0.55,98.3,0
Desktop,2/14/2014,CA-2015-112319,AR-10510,9,58.32,0,2.92,0
Desktop,2/14/2014,CA-2015-142139,SD-20485,4,20.96,0.2,1.04,0
Phone,2/14/2014,CA-2015-157805,RH-19510,5,555.96,0.2,27.79,0
Phone,2/14/2014,CA-2015-104626,DR-12940,14,1388.46,0,69.42,0
Desktop,2/14/2014,CA-2015-137946,DB-13615,7,979.1,0.6,48.93,0
Phone,2/14/2014,CA-2015-113215,CP-12085,3,238.15,0.2,11.9,0
Tablet,2/14/2014,CA-2015-121608,JB-15400,3,238.11,0,11.91,0
Desktop,2/14/2014,CA-2015-130204,DB-13120,10,178.79,0,8.94,0
Tablet,2/14/2014,CA-2015-149734,JC-16105,7,200.98,0.2,10.04,0
Phone,2/14/2014,CA-2015-169537,JH-15820,2,7.5,0,0.38,0
Desktop,2/14/2014,US-2015-104185,JB-15400,1,120.33,0,6.02,0
Phone,2/14/2014,US-2015-138303,MG-18145,10,755.1,0.6,37.72,0
Desktop,2/14/2014,US-2015-146745,AS-10630,4,135.94,0.4,6.78,0
Desktop,2/14/2014,CA-2015-101924,KB-16585,2,9.76,0.7,0.45,0
Desktop,2/14/2014,CA-2015-113523,SC-20440,4,7.66,0.7,0.35,0
Desktop,2/14/2014,CA-2015-142755,CS-12355,14,919.49,0,45.97,0
Phone,2/14/2014,CA-2015-159863,DS-13180,3,134.38,0.2,6.71,0
Desktop,2/14/2014,CA-2015-105158,SP-20860,5,43,0,2.15,1
Desktop,2/14/2014,CA-2015-130785,AG-10900,13,733.28,0.5,36.64,1
Phone,2/14/2014,CA-2015-135510,TW-21025,4,67.96,0,3.4,0
Phone,2/14/2014,CA-2015-162621,CA-12055,17,89.86,1.8,4.4,0
Desktop,2/14/2014,CA-2015-133977,AT-10435,1,3.44,0.7,0.14,0
Phone,2/14/2014,CA-2015-138002,BT-11305,5,197.92,0.2,9.89,0
Phone,2/14/2014,CA-2015-143238,LO-17170,4,46.32,0,2.32,1
Phone,2/14/2014,CA-2015-150791,CC-12430,2,271.76,0.1,13.58,0
Phone,2/14/2014,CA-2015-160696,CK-12760,5,7.24,0.2,0.35,0
Phone,2/14/2014,CA-2015-169572,AG-10525,9,46.62,0,2.33,0
Phone,2/14/2014,US-2015-109015,BS-11590,3,346.37,0,17.32,0
Phone,2/14/2014,US-2015-151435,SW-20455,1,85.98,0,4.3,0
Phone,2/14/2014,CA-2015-102876,LR-17035,10,806.41,1.8,40.23,0
Phone,2/14/2014,CA-2015-105599,MC-17275,5,41.37,0.4,2.05,0
Desktop,2/14/2014,CA-2015-110744,HA-14920,7,671.93,0,33.6,0
Tablet,2/14/2014,CA-2015-122623,CC-12145,2,47.52,0.3,2.36,0
Phone,2/14/2014,CA-2015-140557,TN-21040,7,559.93,0,28,0
Tablet,2/14/2014,CA-2015-161445,CC-12610,4,140.74,0.2,7.03,0
Phone,2/14/2014,CA-2015-164084,AG-10525,16,654.77,0.6,32.71,0
Desktop,2/14/2014,CA-2015-151624,VW-21775,8,21.36,0,1.07,0
Desktop,2/14/2014,CA-2015-162166,NM-18520,11,68.28,0,3.41,1
Desktop,2/14/2014,CA-2015-108672,FA-14230,6,106.68,0,5.33,0
Phone,2/14/2014,CA-2015-117772,MC-17575,6,353.88,0,17.69,0
Desktop,2/14/2014,CA-2015-132906,CC-12145,4,51.52,0,2.58,0
Phone,2/14/2014,CA-2015-136658,BO-11425,2,6.08,0,0.3,0
Desktop,2/14/2014,CA-2015-139374,AR-10345,1,179.89,0.3,8.98,0
Desktop,2/14/2014,CA-2015-168186,AB-10150,3,14.94,0,0.75,0
Desktop,2/14/2014,US-2015-147242,EH-13765,13,702.74,0,35.14,0
Phone,2/14/2014,CA-2015-125934,SN-20560,21,399.49,0,19.97,0
Phone,2/14/2014,CA-2015-126186,GB-14530,4,24.64,0.2,1.22,0
Desktop,2/14/2014,CA-2015-132465,DM-13525,8,1082.15,0,54.11,0
Desktop,2/14/2014,CA-2015-153794,SB-20290,7,265.86,0,13.29,0
Tablet,2/14/2014,CA-2015-165057,SC-20725,12,189.99,0,9.5,0
Phone,2/14/2014,CA-2015-102015,TM-21010,13,193.26,0,9.66,0
Tablet,2/14/2014,CA-2015-128993,CC-12670,2,21.98,0,1.1,0
Phone,2/14/2014,CA-2015-166464,PG-18895,6,492.58,0.2,24.62,0
Desktop,2/14/2014,CA-2015-115567,ZC-21910,11,1716.16,0,85.81,0
Desktop,2/14/2014,CA-2015-118843,JH-15910,10,199.86,0,9.99,0
Tablet,2/14/2014,CA-2015-136728,AG-10900,5,177.9,0.5,8.87,0
Phone,2/14/2014,CA-2015-138457,AM-10705,4,13.09,0.7,0.62,0
Phone,2/14/2014,US-2015-129007,KD-16615,23,1336.35,0.4,66.8,0
Desktop,2/14/2014,US-2015-161347,HG-14845,1,2.41,0.7,0.09,0
Desktop,2/14/2014,CA-2015-115924,BE-11455,5,25.9,0,1.3,0
Phone,2/14/2014,CA-2015-120362,CA-12265,5,912.75,0,45.64,0
Desktop,2/14/2014,CA-2015-128027,CM-12385,3,269.49,0,13.47,0
Desktop,2/14/2014,CA-2015-131597,SP-20620,3,170.14,0.2,8.5,0
Desktop,2/14/2014,CA-2015-140984,CC-12685,17,1884.14,0.4,94.19,1
Desktop,2/14/2014,CA-2015-100734,AC-10615,6,150.76,0.9,7.49,0
Tablet,2/14/2014,CA-2015-102582,NW-18400,12,1918.79,0,95.94,0
Phone,2/14/2014,CA-2015-105102,BM-11575,6,139.22,0.4,6.94,0
Desktop,2/14/2014,CA-2015-145849,CT-11995,10,215.18,0,10.76,0
Phone,2/14/2014,US-2015-130519,NG-18355,10,111.9,0.8,5.56,0
Desktop,2/14/2014,CA-2015-167696,BD-11500,4,31.12,0,1.56,0
Phone,2/14/2014,CA-2015-133025,MO-17800,5,32.4,0,1.62,0
Desktop,2/14/2014,CA-2015-141145,DB-13405,3,87.17,0.2,4.35,0
Phone,2/14/2014,CA-2015-143077,SF-20965,5,28.52,1.4,1.36,0
Tablet,2/14/2014,US-2015-126977,PF-19120,40,7678.23,0.5,383.89,0
Phone,2/14/2014,US-2015-138716,CS-11845,3,25.03,0.2,1.24,0
Tablet,2/14/2014,US-2015-138919,LS-16975,2,344.22,0.4,17.19,0
Desktop,2/14/2014,US-2015-150630,TB-21520,28,3329.43,2.7,166.34,0
Phone,2/14/2014,CA-2015-101154,CM-12190,4,443.92,0,22.2,0
Desktop,2/14/2014,CA-2015-109575,KH-16630,21,2503.82,0,125.19,0
Desktop,2/14/2014,CA-2015-142202,JR-16210,9,717.12,0.2,35.85,0
Desktop,2/14/2014,CA-2015-149713,TG-21640,20,187.94,0,9.4,0
Phone,2/14/2014,CA-2015-150511,AB-10060,2,18.54,0,0.93,0
Phone,2/14/2014,CA-2015-167745,GB-14530,6,52.98,0,2.65,0
Desktop,2/14/2014,CA-2015-115847,TC-21535,2,61.96,0,3.1,0
Phone,2/14/2014,CA-2015-132815,RW-19540,2,22.96,0,1.15,0
Phone,2/14/2014,CA-2015-135489,GW-14605,14,279.86,0,13.99,0
Phone,2/14/2014,CA-2015-137603,MH-17290,5,8.4,0,0.42,0
Desktop,2/14/2014,CA-2015-147102,NH-18610,4,66.36,0,3.32,0
Desktop,2/14/2014,CA-2015-149517,FC-14245,3,60.84,0,3.04,0
Phone,2/14/2014,CA-2015-126970,TP-21130,3,2.81,0.8,0.1,0
Desktop,2/14/2014,CA-2015-141565,BG-11035,10,1664.13,0.9,83.16,0
Phone,2/14/2014,CA-2015-151470,AM-10705,11,45.58,0.2,2.27,0
Phone,2/14/2014,CA-2015-153738,AG-10270,6,37.68,0,1.88,0
Phone,2/14/2014,CA-2015-156013,TC-20980,7,85.85,0.2,4.28,0
Tablet,2/14/2014,CA-2015-102036,CS-12130,6,199.74,0,9.99,0
Desktop,2/14/2014,CA-2015-117800,TH-21550,5,1132.84,0,56.64,0
Desktop,2/14/2014,CA-2015-126697,SV-20815,14,1102.47,1,55.07,0
Desktop,2/14/2014,CA-2015-127593,DH-13675,2,85.3,0,4.27,0
Desktop,2/14/2014,CA-2015-149972,CD-12790,6,609.44,0.2,30.46,0
Desktop,2/14/2014,CA-2015-158421,GB-14575,37,3631.96,0,181.6,0
Phone,2/14/2014,CA-2015-168480,DM-12955,5,220.31,0,11.02,1
Desktop,2/14/2014,CA-2015-102260,SJ-20125,13,763.51,1.5,38.1,0
Phone,2/14/2014,CA-2015-112571,DL-12925,2,204.6,0,10.23,0
Phone,2/14/2014,CA-2015-134992,MG-17875,7,80.38,0,4.02,0
Phone,2/14/2014,CA-2015-168760,MM-18280,3,61.44,0,3.07,0
Phone,2/14/2014,US-2015-115343,FO-14305,8,673.58,0.4,33.66,0
Phone,2/14/2014,CA-2015-103835,SC-20440,7,1173.03,0,58.65,0
Phone,2/14/2014,CA-2015-105508,JF-15190,1,39.98,0,2,0
Desktop,2/14/2014,CA-2015-113131,MB-17305,16,97.68,1.5,4.81,0
Desktop,2/14/2014,CA-2015-143119,MC-17275,6,517.5,0,25.88,0
Phone,2/14/2014,CA-2015-147816,CM-11935,2,35.12,0.2,1.75,0
Phone,2/14/2014,CA-2015-153381,DE-13255,14,1423.34,0,71.17,0
Desktop,2/14/2014,CA-2015-161830,ME-17725,5,50.91,0.2,2.54,0
Phone,2/14/2014,US-2015-106873,KM-16720,11,54.24,0.6,2.68,0
Phone,2/14/2014,US-2015-161466,ON-18715,2,6.85,0.2,0.33,0
Desktop,2/14/2014,US-2015-164308,SC-20680,6,821.94,0,41.1,0
Tablet,2/14/2014,CA-2015-100573,AM-10705,2,17.48,0,0.87,0
Phone,2/14/2014,CA-2015-103933,DR-12880,9,899.91,0,45,0
Phone,2/14/2014,CA-2015-106320,EB-13870,3,1044.63,0,52.23,0
Phone,2/14/2014,CA-2015-120845,ML-17395,8,22.55,2.3,1.01,0
Desktop,2/14/2014,CA-2015-139738,DK-12895,7,128.74,0.2,6.43,0
Desktop,2/14/2014,CA-2015-149083,SH-19975,8,479.72,0.2,23.98,0
Desktop,2/14/2014,CA-2015-151869,CS-11950,4,122.62,0.1,6.13,0
Desktop,2/14/2014,CA-2015-156335,PO-19195,9,183.4,0,9.17,0
Desktop,2/14/2014,CA-2015-156510,EH-13990,5,63.14,0,3.16,0
Phone,2/14/2014,CA-2015-159779,SB-20185,2,68.62,0,3.43,0
Phone,2/14/2014,CA-2015-160787,BM-11785,2,2.95,0.7,0.11,0
Phone,2/14/2014,CA-2015-111458,PF-19165,2,50,0,2.5,0
Phone,2/14/2014,CA-2015-120341,SF-20200,7,167,1.1,8.29,0
Phone,2/14/2014,CA-2015-122371,BS-11800,5,188.63,0,9.43,0
Phone,2/14/2014,CA-2015-124800,RW-19540,32,1044.08,2.4,52.08,0
Phone,2/14/2014,CA-2015-127173,GM-14500,19,743.43,0.2,37.16,0
Phone,2/14/2014,CA-2015-130883,TB-21520,16,412.66,0.6,20.6,0
Phone,2/14/2014,US-2015-161991,SC-20725,12,1116.48,1,55.77,0
Phone,2/14/2014,CA-2015-103072,HW-14935,9,42.32,0,2.12,0
Phone,2/14/2014,CA-2015-125976,JK-15205,17,2026.78,0,101.34,0
Phone,2/14/2014,CA-2015-143616,SS-20140,5,99.2,0,4.96,0
Desktop,2/14/2014,CA-2015-167255,RH-19510,6,175.29,0,8.76,0
Phone,2/14/2014,US-2015-100531,NM-18520,5,39.37,1.4,1.9,0
Desktop,2/14/2014,CA-2015-106978,ZC-21910,6,18.13,1.1,0.85,0
Desktop,2/14/2014,CA-2015-120915,JJ-15445,8,601.5,0,30.08,0
Phone,2/14/2014,CA-2015-129546,RP-19855,14,351.92,0.4,17.58,0
Desktop,2/14/2014,CA-2015-169201,HG-14965,5,86.82,0,4.34,0
Desktop,2/14/2014,CA-2015-115392,RM-19675,7,334.43,0,16.72,0
Desktop,2/14/2014,CA-2015-148873,EM-13960,8,111.76,1,5.54,1
Phone,2/14/2014,CA-2015-156566,EM-13960,2,572.8,0.2,28.63,0
Phone,2/14/2014,CA-2015-166135,SC-20440,4,139.42,0.2,6.96,0
Desktop,2/14/2014,CA-2015-104493,EB-13705,6,57.5,0.2,2.87,0
Phone,2/14/2014,CA-2015-125696,NP-18685,5,7.38,0.7,0.33,0
Desktop,2/14/2014,CA-2015-128356,RP-19390,2,10.94,0.2,0.54,0
Desktop,2/14/2014,CA-2015-129917,HM-14980,12,569.34,0.6,28.44,0
Desktop,2/14/2014,CA-2015-140375,SG-20470,4,26.82,0,1.34,0
Phone,2/14/2014,US-2015-119312,CS-12400,14,270.34,0,13.52,0
Phone,2/14/2014,US-2015-137008,JP-15460,10,235.97,0,11.8,1
Phone,2/14/2014,US-2015-144771,CK-12205,4,64.07,0.4,3.18,0
Phone,2/14/2014,US-2015-145121,MP-17965,5,26.9,0,1.35,0
Phone,2/14/2014,CA-2015-125178,MZ-17515,2,15.01,0.2,0.74,0
Desktop,2/14/2014,CA-2015-126137,BS-11755,2,120.67,0.15,6.03,0
Desktop,2/14/2014,US-2015-157014,BM-11785,10,139.54,1.6,6.9,0
Phone,2/14/2014,CA-2015-121391,AA-10315,2,26.96,0,1.35,0
Phone,2/14/2014,CA-2015-134859,JK-16120,7,85.68,0.4,4.26,0
Phone,2/14/2014,CA-2015-168004,DJ-13420,3,392.94,0,19.65,0
Phone,2/14/2014,CA-2015-115091,JJ-15760,6,75.04,0,3.75,0
Tablet,2/14/2014,CA-2015-133445,JF-15490,5,357.46,0.9,17.83,0
Desktop,2/14/2014,CA-2015-145828,MB-17305,3,53.04,0.2,2.64,0
Desktop,2/14/2014,CA-2015-151722,IL-15100,4,288,0.2,14.39,0
Desktop,2/14/2014,CA-2015-161214,SF-20965,5,77.55,0,3.88,0
Phone,2/14/2014,CA-2015-125710,BT-11680,2,3.44,0.2,0.16,0
Phone,2/14/2014,CA-2015-131352,GH-14485,3,72.78,0.6,3.61,0
Desktop,2/14/2014,CA-2015-168529,MB-17305,5,145.9,0,7.3,0
Phone,2/14/2014,CA-2015-124107,BM-11650,18,736.47,0.1,36.82,0
Phone,2/14/2014,CA-2015-124499,FM-14380,8,659.88,0.1,32.99,0
Tablet,2/14/2014,CA-2015-129098,DK-13090,2,30.84,0,1.54,0
Phone,2/14/2014,CA-2015-141040,TB-21250,8,655.88,0,32.79,0
Desktop,2/14/2014,CA-2015-162761,SC-20575,12,50.46,1.6,2.44,0
Desktop,2/14/2014,CA-2015-109736,DJ-13420,7,45.36,0,2.27,1
Desktop,2/14/2014,CA-2015-112522,DP-13165,3,8.02,0.2,0.39,0
Tablet,2/14/2014,CA-2015-132388,KN-16390,6,393.19,0.2,19.65,0
Phone,2/14/2014,CA-2015-134719,JD-15790,6,1801.63,0.2,90.07,0
Phone,2/14/2014,CA-2015-112053,SH-20395,1,31.95,0,1.6,0
Desktop,2/14/2014,US-2015-108966,SO-20335,7,979.95,0.65,48.96,0
Phone,2/14/2014,CA-2015-102281,MP-17470,26,1668.99,0.4,83.43,0
Desktop,2/14/2014,CA-2015-134747,DL-12925,9,412.24,0,20.61,0
Desktop,2/14/2014,CA-2015-142993,KA-16525,4,99.86,0,4.99,0
Desktop,2/14/2014,CA-2015-159786,RK-19300,1,209.67,0.4,10.46,0
Phone,2/14/2014,CA-2015-114300,AF-10885,10,371.66,0,18.58,0
Desktop,2/14/2014,CA-2015-129476,PA-19060,5,339.96,0.2,16.99,0
Phone,2/14/2014,CA-2015-139731,JE-15745,8,2717.31,0.5,135.84,1
Desktop,2/14/2014,US-2015-118766,LS-16975,11,8.42,1,0.37,0
Tablet,2/14/2014,US-2015-123918,CG-12520,7,136.72,0.8,6.8,0
Desktop,2/14/2014,US-2015-126235,GA-14725,2,17.14,0,0.86,0
Desktop,2/14/2014,CA-2015-110765,MP-17965,3,824.97,0,41.25,0
Desktop,2/14/2014,CA-2015-152527,CM-12190,2,77.88,0,3.89,0
Desktop,2/14/2014,CA-2015-105613,KN-16705,9,100.86,1,4.99,0
Desktop,2/14/2014,CA-2015-127824,JC-15775,8,277.63,0.2,13.87,0
Desktop,2/14/2014,CA-2015-113901,NH-18610,11,188.23,0,9.41,0
Phone,2/14/2014,CA-2015-131128,TB-21520,3,34.44,0,1.72,0
Phone,2/14/2014,CA-2015-150413,CS-11860,1,1.72,0.8,0.05,0
Desktop,2/14/2014,CA-2015-160171,RM-19675,8,1910.7,0,95.54,0
Phone,2/14/2014,CA-2015-149097,SV-20785,10,439.54,0.2,21.97,0
Phone,2/14/2014,CA-2015-164623,MS-17770,2,24.56,0,1.23,0
Phone,2/14/2014,US-2015-160563,NS-18640,9,255.99,0,12.8,0
Phone,2/14/2014,CA-2015-169733,GM-14500,1,9.95,0.2,0.49,0
Phone,2/14/2014,US-2015-104430,LT-17110,4,5.18,0.8,0.22,0
Phone,2/14/2014,CA-2015-109190,CC-12685,12,546.79,1.2,27.28,0
Phone,2/14/2014,CA-2015-110877,JE-15715,9,186.67,0.4,9.31,0
Desktop,2/14/2014,CA-2015-132486,JF-15355,26,1446.78,0.6,72.31,0
Desktop,2/14/2014,CA-2015-142692,AG-10495,1,3.59,0.2,0.17,0
Phone,2/14/2014,CA-2015-155068,RA-19285,11,78.46,0.6,3.89,0
Phone,2/14/2014,CA-2015-118738,AG-10495,12,373.28,0.7,18.63,0
Desktop,2/14/2014,CA-2015-149650,RD-19660,8,454.27,0.2,22.7,1
Phone,2/14/2014,CA-2015-156608,MT-18070,4,3.59,0.8,0.14,0
Phone,2/14/2014,CA-2015-105844,JF-15415,4,79.36,0,3.97,0
Phone,2/14/2014,CA-2015-109862,HK-14890,6,450.09,0,22.5,0
Desktop,2/14/2014,CA-2015-130848,DG-13300,8,582.34,0.2,29.11,0
Phone,2/14/2014,CA-2015-152891,TB-21625,6,313.63,0.2,15.67,0
Desktop,2/14/2014,CA-2015-139290,MY-17380,2,5.76,0,0.29,0
Phone,2/14/2014,CA-2015-150714,KH-16690,31,1215.27,1.5,60.69,0
Phone,2/14/2014,CA-2015-156146,AG-10495,4,174.3,0.4,8.7,0
Desktop,2/14/2014,CA-2015-162537,RD-19585,16,104.51,0,5.23,0
Desktop,2/14/2014,CA-2015-110289,NB-18655,9,244.24,0,12.21,0
Phone,2/14/2014,CA-2015-123673,CH-12070,2,299.9,0,15,0
Desktop,2/14/2014,CA-2015-132318,TT-21220,3,182.91,0,9.15,0
Desktop,2/14/2014,CA-2015-145758,BF-11020,4,1035.8,0,51.79,0
Desktop,2/14/2014,US-2015-131359,FA-14230,12,603.43,1.3,30.11,0
Desktop,2/14/2014,CA-2015-122259,HP-14815,4,70.12,0,3.51,0
Phone,2/14/2014,CA-2015-131457,MZ-17515,7,14.28,0,0.71,0
Phone,2/14/2014,CA-2015-132570,KT-16480,4,82.74,0,4.14,0
Desktop,2/14/2014,CA-2015-164882,SG-20080,26,2562.17,0.75,128.07,1
Desktop,2/14/2014,US-2015-164448,DK-12835,26,481.7,0.4,24.06,0
Desktop,2/14/2014,CA-2015-105221,VM-21685,4,38.53,0.4,1.91,0
Desktop,2/14/2014,CA-2015-108119,MS-17530,2,301.96,0,15.1,0
Phone,2/14/2014,CA-2015-113145,VD-21670,21,2220.06,0,111,0
Phone,2/14/2014,CA-2015-126739,JH-16180,4,327.56,0.1,16.37,0
Desktop,2/14/2014,CA-2015-130995,QJ-19255,1,4.95,0,0.25,0
Desktop,2/14/2014,CA-2015-141740,JF-15490,2,205.16,0.1,10.25,0
Phone,2/14/2014,US-2015-110163,GA-14725,1,7.88,0.2,0.38,0
Desktop,2/14/2014,CA-2015-100657,SW-20245,2,109.76,0.1,5.48,0
Desktop,2/14/2014,CA-2015-125416,KC-16540,9,447.93,0,22.4,0
Phone,2/14/2014,CA-2015-130890,JO-15280,5,1038.84,0.2,51.93,0
Desktop,2/14/2014,CA-2015-138625,EG-13900,4,197.72,0,9.89,0
Phone,2/14/2014,CA-2015-141810,BB-10990,9,374.08,1,18.65,0
Desktop,2/14/2014,CA-2015-160227,ED-13885,11,2621.32,0.1,131.06,0
Desktop,2/14/2014,CA-2015-168207,LT-17110,19,738.9,0.55,36.92,0
Desktop,2/14/2014,CA-2015-121041,CS-12250,2,6.61,0.2,0.32,0
Phone,2/14/2014,CA-2015-140410,CM-12655,13,1345.42,0.2,67.26,0
Desktop,2/14/2014,CA-2015-162047,FH-14365,10,1448.82,0.1,72.44,0
Tablet,2/14/2014,CA-2015-103961,NG-18430,6,19.82,0.2,0.98,0
Desktop,2/14/2014,CA-2015-118444,VD-21670,4,387.14,0.2,19.35,0
Phone,2/14/2014,CA-2015-131072,KL-16645,3,98.35,0.2,4.91,0
Desktop,2/14/2014,CA-2015-131422,GB-14530,3,207,0.2,10.34,0
Tablet,2/14/2014,CA-2015-144386,GT-14635,6,25.34,0.2,1.26,0
Desktop,2/14/2014,CA-2015-145485,JM-16195,4,62.8,0,3.14,0
Desktop,2/14/2014,US-2015-136259,CB-12415,7,34.42,0.9,1.68,0
Desktop,2/14/2014,CA-2015-105312,MT-17815,6,11.48,0.9,0.53,0
Desktop,2/14/2014,CA-2015-102848,KB-16240,1,190.72,0.2,9.53,0
Phone,2/14/2014,CA-2015-105571,CP-12340,14,1361.63,1.4,68.01,0
Phone,2/14/2014,CA-2015-126669,DO-13645,2,76.64,0.2,3.82,0
Phone,2/14/2014,CA-2015-134922,KB-16240,2,24.4,0.2,1.21,0
Desktop,2/14/2014,CA-2015-148432,MC-18130,9,33.48,0,1.67,0
Desktop,2/14/2014,CA-2015-162887,SV-20785,3,715.2,0,35.76,0
Desktop,2/14/2014,CA-2015-163181,AB-10105,25,671,2.4,33.43,0
Desktop,2/14/2014,CA-2015-105634,HA-14905,5,11.65,0,0.58,0
Phone,2/14/2014,CA-2015-108259,NS-18640,20,81.14,1.3,3.99,0
Phone,2/14/2014,CA-2015-109386,RH-19600,23,750.93,0,37.55,0
Tablet,2/14/2014,CA-2015-111990,DB-13660,6,10.48,0.8,0.48,0
Phone,2/14/2014,CA-2015-114811,KD-16495,16,5850.51,0.1,292.52,0
Desktop,2/14/2014,CA-2015-117086,QJ-19255,5,4404.9,0,220.25,0
Desktop,2/14/2014,CA-2015-117611,MZ-17335,4,376.97,0,18.85,0
Phone,2/14/2014,CA-2015-123568,SC-20095,14,256.35,0.2,12.81,1
Phone,2/14/2014,CA-2015-154886,SW-20455,2,119.9,0,6,0
Desktop,2/14/2014,CA-2015-164441,AC-10450,14,70.21,0.2,3.5,0
Phone,2/14/2014,US-2015-151407,RD-19585,4,263.96,0,13.2,0
Phone,2/14/2014,CA-2015-113222,AG-10765,3,10.74,0,0.54,0
Desktop,2/14/2014,CA-2015-126466,JO-15550,2,2.48,0,0.12,0
Phone,2/14/2014,CA-2015-127509,AS-10090,16,1085.16,0,54.26,0
Phone,2/14/2014,CA-2015-146486,DV-13465,18,1170.72,0,58.54,1
Desktop,2/14/2014,CA-2015-158554,CM-12190,3,11.35,0.2,0.56,0
Phone,2/14/2014,CA-2015-169796,Dp-13240,5,2339.84,0,116.99,0
Desktop,2/14/2014,CA-2015-121783,PO-19180,12,2165.12,0,108.26,0
Desktop,2/14/2014,CA-2015-147690,SC-20020,6,577.58,0.2,28.87,0
Desktop,2/14/2014,CA-2015-155040,AH-10210,2,79.9,0,4,0
Phone,2/14/2014,CA-2015-158659,SC-20695,5,714.3,0,35.72,0
Phone,2/14/2014,CA-2015-111948,AG-10495,9,542.18,0.1,27.1,1
Phone,2/14/2014,CA-2015-113628,AH-10690,19,792.51,2.2,39.52,1
Phone,2/14/2014,CA-2015-153220,YC-21895,5,15.7,0,0.79,1
Phone,2/14/2014,CA-2015-162964,MF-18250,11,304.22,0.6,15.18,0
Phone,2/14/2014,US-2015-153283,EB-14110,2,15.56,0,0.78,0
Desktop,2/14/2014,CA-2015-104948,KH-16510,13,723.16,0.35,36.14,0
Tablet,2/14/2014,CA-2015-111199,JK-15730,3,115.3,0.2,5.75,0
Phone,2/14/2014,CA-2015-114503,AA-10375,6,84.96,0.2,4.24,0
Desktop,2/14/2014,CA-2015-115798,KL-16645,15,810.2,0,40.51,0
Phone,2/14/2014,CA-2015-130183,PO-18850,3,614,0.32,30.68,0
Desktop,2/14/2014,CA-2015-136147,FM-14380,11,233.06,0.9,11.61,0
Phone,2/14/2014,CA-2015-144519,AW-10930,12,403.94,0.2,20.19,0
Tablet,2/14/2014,CA-2015-149909,RA-19915,12,210.82,0,10.54,0
Phone,2/14/2014,CA-2015-153073,HA-14905,9,17.5,0.6,0.84,0
Phone,2/14/2014,US-2015-156867,LC-16870,12,378.14,1.1,18.85,0
Desktop,2/14/2014,CA-2015-123141,GZ-14470,7,1114.19,0.4,55.69,0
Phone,2/14/2014,CA-2015-137897,PJ-18835,9,134.5,0,6.73,0
Tablet,2/14/2014,CA-2015-138674,KB-16585,12,259.86,0.6,12.96,1
Phone,2/14/2014,CA-2015-151043,MG-17680,2,47.98,0.2,2.39,0
Phone,2/14/2014,CA-2015-154746,PJ-18835,5,860.07,0,43,0
Desktop,2/14/2014,US-2015-111927,LS-17230,5,96.1,0,4.81,0
Phone,2/14/2014,CA-2015-113173,DK-13225,17,270.36,1.2,13.46,0
Phone,2/14/2014,CA-2015-129525,VP-21760,13,166.92,0.7,8.31,0
Desktop,2/14/2014,CA-2015-138954,MH-17785,15,224.93,0.2,11.24,0
Phone,2/14/2014,CA-2015-145324,DH-13675,2,39.96,0,2,0
Tablet,2/14/2014,CA-2015-120446,JG-15805,3,18.9,0,0.95,0
Desktop,2/14/2014,CA-2015-135685,MP-18175,25,2233.02,0,111.65,0
Desktop,2/14/2014,CA-2015-145394,MC-17605,7,295.97,1,14.75,0
Phone,2/14/2014,CA-2015-150875,HK-14890,5,1001.2,0.2,50.05,1
Desktop,2/14/2014,CA-2015-164539,PO-19180,5,523.25,0,26.16,0
Phone,2/14/2014,CA-2015-110863,AA-10645,12,1971.46,0,98.57,0
Phone,2/14/2014,CA-2015-126725,BS-11665,30,1873.61,0.4,93.66,0
Phone,2/14/2014,CA-2015-163090,GH-14665,5,40.92,0.2,2.04,0
Phone,2/14/2014,CA-2015-145814,KD-16345,6,867.74,0.2,43.38,0
Phone,2/14/2014,CA-2015-151680,TC-21475,2,141.96,0,7.1,0
Phone,2/14/2014,CA-2015-166800,AG-10300,4,31.08,0,1.55,0
Tablet,2/14/2014,CA-2015-100454,BM-11650,11,258.02,0.2,12.89,0
Phone,2/14/2014,CA-2015-110891,PO-19195,4,344.37,0.3,17.2,0
Desktop,2/14/2014,CA-2015-112305,KB-16405,11,155.16,0,7.76,0
Phone,2/14/2014,CA-2015-116484,JK-15205,5,205.38,0.4,10.25,0
Phone,2/14/2014,CA-2015-124058,LC-16885,10,644.9,0.4,32.23,1
Phone,2/14/2014,CA-2015-136420,CS-12250,8,139.82,0.2,6.98,0
Phone,2/14/2014,CA-2015-144652,SN-20560,7,19.46,0,0.97,0
Phone,2/14/2014,CA-2015-146465,PB-18805,9,24.19,0.2,1.2,0
Phone,2/14/2014,CA-2015-156524,DL-12865,3,19.65,0,0.98,0
Tablet,2/14/2014,CA-2015-161767,GK-14620,2,479.99,0.4,23.98,0
Phone,2/14/2014,CA-2015-163965,SS-20875,14,377.9,1.8,18.81,0
Desktop,2/14/2014,US-2015-158589,KW-16570,3,32.04,0,1.6,0
