platform,order_placed_dt,order_num,quantity,item_id,item_price,return_ind
Phone,"December 4, 2017",CA-2017-122735,4,OFF-PA-10001712,9.99,0
Desktop,19-12-2017,CA-2017-128160,2,OFF-BI-10001510,18.336,0
Phone,"May 8, 2017",CA-2017-117695,2,OFF-PA-10002713,6.88,0
Phone,"January 10, 2015",CA-2015-166135,4,OFF-ST-10002974,34.856,0
Desktop,23-05-2016,CA-2016-133725,9,TEC-PH-10004165,219.992,0
Phone,13-06-2017,CA-2017-102337,4,OFF-ST-10004804,41.184,0
Phone,13-06-2017,CA-2017-102337,7,FUR-CH-10004289,67.186,0
Phone,13-06-2017,CA-2017-102337,2,TEC-PH-10002564,23.992,0
Desktop,23-04-2014,US-2014-112564,3,OFF-BI-10004876,0.834,0
Desktop,"January 5, 2015",CA-2015-145821,3,TEC-PH-10004348,29.584,0
Desktop,19-07-2015,US-2015-160150,1,OFF-BI-10004352,2.025,0
Phone,26-11-2016,CA-2016-133711,7,OFF-PA-10001685,10.14,0
Phone,26-11-2016,CA-2016-133711,3,OFF-BI-10000666,30.56,0
Phone,26-11-2016,CA-2016-133711,5,OFF-BI-10004352,6.75,0
Phone,26-11-2016,CA-2016-133711,8,TEC-MA-10000010,380,0
Phone,"December 6, 2017",CA-2017-148474,3,OFF-BI-10000977,30.4,0
Phone,"December 6, 2017",CA-2017-148474,3,FUR-TA-10002530,150.98,0
Desktop,17-08-2015,CA-2015-111297,9,OFF-BI-10002412,5.8,0
Phone,25-09-2016,CA-2016-123722,4,OFF-LA-10001569,3.984,0
Desktop,"April 5, 2014",CA-2014-155271,2,FUR-FU-10001473,13.73,0
Tablet,"January 12, 2015",CA-2015-119907,2,OFF-BI-10001765,27.712,1
Desktop,"November 3, 2016",US-2016-128902,2,FUR-TA-10001095,122.003,0
Desktop,26-08-2016,CA-2016-152289,2,TEC-AC-10004571,79.992,0
Desktop,26-08-2016,CA-2016-152289,6,FUR-CH-10002126,170.786,0
Desktop,16-12-2016,US-2016-104794,2,OFF-FA-10001754,1.84,0
Desktop,"August 8, 2014",CA-2014-151708,4,FUR-FU-10001602,30.344,0
Desktop,"August 8, 2014",CA-2014-151708,3,TEC-AC-10001767,31.992,0
Desktop,16-05-2015,CA-2015-100769,4,TEC-AC-10002402,63.992,0
Desktop,"September 12, 2017",CA-2017-139199,3,FUR-CH-10000847,290.98,0
Desktop,"September 12, 2017",CA-2017-139199,2,OFF-BI-10003982,20.77,0
Desktop,"September 12, 2017",CA-2017-139199,2,OFF-PA-10001293,6.48,0
Phone,24-09-2015,US-2015-161466,2,OFF-AR-10000634,3.424,0
Phone,"November 7, 2017",CA-2017-164959,3,OFF-LA-10004272,2.89,0
Phone,"January 12, 2015",US-2015-105676,4,FUR-FU-10004270,1.672,0
Tablet,19-11-2016,CA-2016-113138,6,OFF-AR-10003770,2.88,0
Tablet,19-11-2016,CA-2016-113138,3,OFF-BI-10000320,5.904,0
Desktop,19-03-2017,US-2017-104955,7,OFF-LA-10003121,4.13,0
Tablet,13-11-2016,CA-2016-121958,7,OFF-SU-10000381,7.448,0
Desktop,19-11-2017,CA-2017-121468,4,TEC-PH-10000376,7.992,0
Phone,"February 12, 2016",US-2016-108455,4,OFF-PA-10002262,6.48,1
Phone,"February 12, 2016",US-2016-108455,7,OFF-PA-10002464,5.78,1
Phone,"February 12, 2016",US-2016-108455,3,OFF-ST-10002214,11.29,1
Phone,25-08-2017,CA-2017-101210,2,OFF-AR-10003560,4.864,0
Phone,25-08-2017,CA-2017-101210,1,OFF-PA-10000130,3.424,0
Phone,14-10-2016,US-2016-108098,3,TEC-AC-10000865,59,0
Phone,27-11-2014,CA-2014-119032,2,OFF-FA-10003021,1.88,0
Phone,"March 11, 2015",CA-2015-140410,7,TEC-PH-10003580,173.264,0
Phone,"March 11, 2015",CA-2015-140410,3,TEC-AC-10001109,29.99,0
Phone,"March 11, 2015",CA-2015-140410,3,FUR-FU-10003347,14.2,0
Desktop,29-11-2014,CA-2014-136280,2,OFF-LA-10000452,2.52,0
Desktop,30-04-2017,CA-2017-151911,4,OFF-EN-10002986,15.74,0
Desktop,24-11-2017,CA-2017-166436,1,OFF-PA-10001838,5.88,0
Desktop,24-11-2017,CA-2017-166436,6,FUR-CH-10000785,162.882,0
Desktop,30-10-2017,CA-2017-139661,2,FUR-FU-10002885,4.82,0
Desktop,17-12-2014,CA-2014-123925,3,OFF-AR-10002952,13.35,0
Desktop,"April 9, 2017",CA-2017-152485,7,OFF-AR-10003759,1.456,0
Desktop,"April 9, 2017",CA-2017-152485,1,OFF-ST-10004950,16.784,0
Desktop,"April 9, 2017",CA-2017-152485,5,OFF-AR-10001940,2.624,0
Desktop,17-10-2016,CA-2016-141586,5,OFF-BI-10003981,3.632,0
Desktop,"December 11, 2017",CA-2017-130386,3,OFF-PA-10002749,5.352,0
Desktop,"December 11, 2017",CA-2017-130386,9,OFF-PA-10003823,24.784,0
Desktop,"December 11, 2017",CA-2017-130386,3,OFF-ST-10003716,180.016,0
Phone,24-11-2016,CA-2016-100468,2,TEC-PH-10001300,16.76,0
Phone,24-11-2016,CA-2016-100468,2,FUR-FU-10000010,4.97,0
Phone,"January 8, 2015",CA-2015-153388,4,OFF-AR-10001868,1.68,0
Phone,"January 8, 2015",CA-2015-153388,6,FUR-TA-10003715,167.496,0
Desktop,24-12-2017,CA-2017-154935,3,OFF-BI-10003708,5.96,0
Desktop,17-09-2016,CA-2016-134208,4,TEC-MA-10004458,99,0
Tablet,"October 12, 2017",CA-2017-108294,3,OFF-BI-10004965,11.5,1
Phone,"December 9, 2017",CA-2017-103611,2,FUR-FU-10004270,4.18,0
Desktop,24-06-2017,CA-2017-100384,8,OFF-AR-10002135,48.2,0
Desktop,24-06-2017,CA-2017-100384,9,OFF-AR-10003514,3.98,0
Phone,18-08-2017,CA-2017-112809,3,OFF-ST-10002276,66.688,0
Phone,18-08-2017,CA-2017-112809,5,OFF-BI-10001098,4.276,0
Phone,18-08-2017,CA-2017-112809,4,OFF-BI-10001636,1.686,0
Desktop,"November 12, 2017",US-2017-160759,1,FUR-CH-10002961,63.686,0
Phone,"October 12, 2017",CA-2017-148446,4,FUR-TA-10004256,417.4,0
Phone,"March 2, 2014",CA-2014-111059,2,OFF-BI-10004593,41.92,0
Phone,"March 2, 2014",CA-2014-111059,3,OFF-BI-10002827,4.424,0
Tablet,"November 2, 2017",CA-2017-116204,7,OFF-BI-10001759,3.048,0
Phone,16-04-2017,CA-2017-109946,5,OFF-AR-10001419,3.304,0
Tablet,"June 12, 2015",CA-2015-144806,6,FUR-FU-10002253,34.352,0
Tablet,"June 12, 2015",CA-2015-144806,5,OFF-PA-10002586,3.984,0
Tablet,"June 12, 2015",CA-2015-144806,8,OFF-PA-10003039,24.784,0
Tablet,"June 12, 2015",CA-2015-144806,6,OFF-ST-10004804,41.184,0
Tablet,"June 12, 2015",CA-2015-144806,6,OFF-AR-10004042,14.384,0
Phone,22-07-2016,CA-2016-122392,2,OFF-AR-10002221,2.08,0
Phone,22-07-2016,CA-2016-122392,2,FUR-FU-10002456,5.824,0
Desktop,"July 11, 2015",CA-2015-148432,7,OFF-FA-10004968,3.74,0
Desktop,"July 11, 2015",CA-2015-148432,2,OFF-PA-10001274,3.65,0
Phone,26-03-2015,CA-2015-103793,3,OFF-PA-10001125,24.784,0
Desktop,31-08-2017,CA-2017-159884,1,OFF-ST-10000344,10.744,0
Desktop,31-08-2017,CA-2017-159884,3,OFF-FA-10000585,2.792,0
Tablet,"April 12, 2016",CA-2016-139885,6,OFF-ST-10003324,35.48,0
Phone,"October 2, 2017",CA-2017-124086,2,FUR-BO-10004015,101.9915,0
Tablet,29-10-2016,CA-2016-112389,3,OFF-ST-10000419,13.58,0
Tablet,29-10-2016,CA-2016-112389,3,OFF-AP-10001626,3.89,0
Desktop,15-09-2017,CA-2017-121888,1,TEC-PH-10000439,39.99,0
Desktop,15-09-2017,CA-2017-121888,2,OFF-AR-10003478,8.14,0
Desktop,15-09-2017,CA-2017-121888,3,FUR-BO-10002545,260.98,0
Desktop,15-09-2017,CA-2017-121888,7,OFF-BI-10001765,34.64,0
Phone,"November 3, 2014",CA-2014-166884,5,FUR-FU-10003981,1.664,0
Phone,"November 3, 2014",CA-2014-166884,6,OFF-FA-10001561,1.744,0
Desktop,"April 2, 2014",CA-2014-107181,3,OFF-BI-10004230,27.632,0
Desktop,"April 2, 2014",CA-2014-107181,4,OFF-PA-10000350,8.56,0
Desktop,31-12-2014,CA-2014-150245,7,FUR-BO-10002613,224.784,0
Desktop,23-11-2015,CA-2015-111395,4,OFF-PA-10000994,83.88,0
Desktop,23-11-2015,CA-2015-111395,2,OFF-BI-10002867,11.956,0
Desktop,23-11-2015,CA-2015-111395,2,OFF-ST-10001291,13.528,0
Desktop,"June 7, 2014",CA-2014-134278,1,TEC-CO-10001046,559.992,0
Tablet,13-11-2017,US-2017-124926,6,OFF-AP-10004868,1.554,0
Tablet,17-06-2016,CA-2016-159345,2,OFF-PA-10000806,55.98,1
Desktop,"March 5, 2014",CA-2014-130274,7,OFF-LA-10002195,3.08,0
Phone,16-10-2017,CA-2017-158386,5,OFF-BI-10003719,24.95,0
Phone,"June 2, 2015",CA-2015-111507,3,OFF-AR-10001315,1.76,0
Phone,"April 9, 2017",CA-2017-120761,4,TEC-AC-10000171,22.99,0
Desktop,"September 5, 2016",CA-2016-109176,1,OFF-EN-10003134,9.344,0
Desktop,"September 5, 2016",CA-2016-109176,5,OFF-AR-10001955,15.872,0
Tablet,16-03-2015,CA-2015-112116,2,FUR-TA-10001039,85.98,0
Desktop,"September 4, 2016",CA-2016-126809,9,OFF-BI-10003712,3.928,0
Phone,"April 4, 2014",CA-2014-105172,6,OFF-LA-10001641,3.15,0
Phone,"May 9, 2017",CA-2017-107293,1,OFF-AR-10003732,2.78,0
Phone,30-06-2017,US-2017-102890,5,FUR-TA-10000577,208.926,0
Desktop,"September 11, 2015",CA-2015-158554,3,OFF-PA-10004000,3.784,0
Desktop,"April 3, 2014",CA-2014-116239,5,OFF-ST-10001370,70.98,0
Desktop,19-03-2015,CA-2015-132101,3,TEC-PH-10004539,151.192,0
Desktop,29-11-2015,CA-2015-129112,3,TEC-AC-10003038,7.16,0
Desktop,29-11-2015,CA-2015-129112,4,OFF-BI-10000088,2.196,0
Phone,"November 6, 2017",US-2017-152002,3,OFF-PA-10000357,40.99,0
Phone,26-11-2017,CA-2017-165029,3,OFF-AR-10003504,4.28,0
Desktop,23-11-2014,US-2014-157385,5,FUR-CH-10000863,120.784,0
Desktop,23-11-2014,US-2014-157385,3,OFF-EN-10003160,7.28,0
Desktop,23-11-2014,US-2014-157385,1,TEC-AC-10003280,29.99,0
Desktop,23-11-2014,US-2014-157385,2,FUR-CH-10000595,190.72,0
Desktop,15-12-2014,CA-2014-101602,3,TEC-PH-10000169,13.56,0
Desktop,15-12-2014,CA-2014-101602,5,FUR-CH-10004675,152.656,0
Desktop,22-04-2016,CA-2016-109057,2,OFF-ST-10002406,11.976,0
Phone,23-05-2016,CA-2016-154403,1,OFF-PA-10001526,4.98,0
Desktop,27-02-2016,CA-2016-102456,3,OFF-AP-10004336,56.96,0
Phone,"September 8, 2015",CA-2015-131338,2,TEC-PH-10003012,153.99,0
Phone,"September 8, 2015",CA-2015-131338,9,FUR-TA-10002607,42.534,0
Phone,"September 8, 2015",CA-2015-131338,2,OFF-ST-10000642,20.98,0
Phone,"September 8, 2015",CA-2015-131338,2,OFF-BI-10000545,608.784,0
Phone,"September 8, 2015",CA-2015-131338,3,FUR-FU-10002157,15.68,0
Phone,"September 8, 2015",CA-2015-131338,2,FUR-FU-10001706,3.08,0
Phone,"September 8, 2015",CA-2015-131338,5,TEC-PH-10000984,195.99,0
Phone,"September 8, 2015",CA-2015-131338,3,OFF-PA-10001357,47.9,0
Phone,"September 8, 2015",CA-2015-131338,3,OFF-FA-10000992,3.55,0
Phone,"September 8, 2015",CA-2015-131338,4,TEC-AC-10002600,61.95,0
Desktop,"December 5, 2016",CA-2016-109911,4,OFF-AR-10001662,2.74,0
Desktop,15-04-2016,US-2016-132423,7,OFF-AR-10001221,4.784,0
Desktop,15-04-2016,US-2016-132423,5,OFF-FA-10002988,1.608,0
Phone,23-06-2015,CA-2015-122826,4,TEC-PH-10004830,50.392,0
Tablet,19-10-2014,CA-2014-117317,3,OFF-PA-10004519,4.48,0
Desktop,24-03-2015,CA-2015-118423,3,FUR-BO-10000362,119.686,0
Desktop,"August 5, 2017",CA-2017-149181,2,FUR-CH-10004540,23.996,0
Desktop,16-10-2017,CA-2017-132234,13,FUR-FU-10001290,42.1,0
Phone,19-11-2017,CA-2017-158876,4,OFF-PA-10000308,4.224,0
Phone,19-11-2017,CA-2017-158876,1,OFF-SU-10001165,6.672,0
Phone,19-11-2017,CA-2017-158876,4,OFF-AR-10003373,24.784,0
Phone,19-11-2017,CA-2017-158876,2,FUR-FU-10001967,7.996,0
Desktop,"August 5, 2016",CA-2016-164672,2,FUR-FU-10001488,105.98,0
Phone,"November 12, 2016",US-2016-132857,3,OFF-AR-10003251,2.224,0
Phone,30-11-2017,CA-2017-116645,6,OFF-AR-10001044,25.99,0
Desktop,19-04-2016,US-2016-115819,5,TEC-PH-10004700,7.992,0
Desktop,19-04-2016,US-2016-115819,3,OFF-AR-10000823,1.82,0
Desktop,19-04-2016,US-2016-115819,5,OFF-AR-10004456,14.64,0
Desktop,19-04-2016,US-2016-115819,1,OFF-BI-10000050,5.84,0
Desktop,19-04-2016,US-2016-115819,4,OFF-PA-10002377,5.68,0
Desktop,19-04-2016,US-2016-115819,3,OFF-BI-10000591,3.112,0
Phone,26-05-2014,CA-2014-156349,2,FUR-BO-10000362,145.333,1
Phone,26-05-2014,CA-2014-156349,2,TEC-PH-10000441,100.792,1
Phone,26-05-2014,CA-2014-156349,2,TEC-PH-10002726,41.992,1
Desktop,21-12-2017,CA-2017-138380,7,OFF-ST-10003306,142.86,0
Desktop,15-03-2016,US-2016-113509,3,TEC-AC-10004855,27.992,0
Phone,"October 8, 2015",CA-2015-130022,1,OFF-LA-10002787,3.75,0
Phone,"October 8, 2015",CA-2015-130022,4,OFF-LA-10002043,10.35,0
Phone,"October 8, 2015",CA-2015-130022,3,OFF-AR-10001915,9.93,0
Phone,"October 9, 2016",US-2016-118780,2,OFF-ST-10000352,29.74,0
Phone,"October 9, 2016",US-2016-118780,1,OFF-PA-10000575,6.69,0
Phone,"August 7, 2017",CA-2017-108560,2,FUR-FU-10002937,99.23,0
Phone,"August 7, 2017",CA-2017-108560,8,OFF-LA-10003930,98.31,0
Phone,"August 7, 2017",CA-2017-108560,2,OFF-BI-10001107,11.584,0
Phone,"August 7, 2017",CA-2017-108560,2,TEC-AC-10003063,25,0
Desktop,19-12-2015,CA-2015-157084,5,TEC-PH-10002922,135.192,0
Desktop,19-12-2015,CA-2015-157084,3,TEC-AC-10002049,421.95,0
Desktop,16-11-2015,CA-2015-164539,5,OFF-AP-10002457,104.65,0
Desktop,24-09-2015,CA-2015-143119,6,FUR-CH-10001270,86.25,0
Desktop,21-06-2017,CA-2017-101049,5,FUR-FU-10004415,3.584,0
Desktop,21-06-2017,CA-2017-101049,6,OFF-BI-10001510,6.876,0
Desktop,"August 5, 2016",CA-2016-106530,3,OFF-ST-10002011,335.352,0
Desktop,"August 5, 2016",CA-2016-106530,2,OFF-PA-10002986,5.344,0
Desktop,"August 5, 2016",CA-2016-106530,2,OFF-PA-10004451,5.184,0
Desktop,"August 5, 2016",CA-2016-106530,2,OFF-ST-10000649,12.56,0
Desktop,"August 5, 2016",CA-2016-106530,2,TEC-AC-10001465,29.056,0
Phone,26-11-2014,CA-2014-168984,3,OFF-PA-10001166,5.184,0
Phone,26-11-2014,CA-2014-168984,5,OFF-ST-10001097,133.816,0
Phone,26-11-2014,CA-2014-168984,4,TEC-PH-10000038,109.584,0
Desktop,26-05-2016,CA-2016-157266,3,OFF-PA-10002689,6.48,0
Desktop,26-05-2016,CA-2016-157266,2,OFF-BI-10004728,4.82,0
Desktop,26-05-2016,CA-2016-157266,2,OFF-PA-10004675,6.35,0
Desktop,26-05-2016,CA-2016-157266,3,FUR-FU-10000629,13.79,0
Phone,29-11-2014,US-2014-134712,2,OFF-FA-10003112,6.312,0
Desktop,19-03-2015,CA-2015-111829,3,OFF-ST-10000142,415.88,0
Desktop,19-03-2015,CA-2015-111829,7,TEC-CO-10001766,449.99,0
Desktop,19-03-2015,CA-2015-111829,2,OFF-PA-10004359,104.85,0
Desktop,"January 11, 2015",CA-2015-105221,2,TEC-AC-10002323,17.68,0
Desktop,"January 11, 2015",CA-2015-105221,2,OFF-FA-10001135,1.584,0
Phone,26-09-2015,CA-2015-120341,6,OFF-BI-10004224,20.184,0
Phone,26-09-2015,CA-2015-120341,1,TEC-PH-10003357,45.894,0
Phone,29-08-2014,CA-2014-135699,2,OFF-PA-10004475,54.96,1
Phone,29-08-2014,CA-2014-135699,2,OFF-PA-10003001,6.68,1
Desktop,18-11-2017,US-2017-132444,6,OFF-ST-10003442,28.28,0
Desktop,18-11-2017,US-2017-132444,4,TEC-AC-10003832,33.13,0
Desktop,18-11-2017,US-2017-132444,2,OFF-FA-10000611,1.48,0
Desktop,18-11-2017,US-2017-132444,2,OFF-BI-10001116,4.224,0
Desktop,18-11-2017,US-2017-132444,3,OFF-ST-10000563,31.98,0
Desktop,"December 5, 2014",CA-2014-127159,7,FUR-FU-10000010,4.97,0
Phone,20-01-2017,CA-2017-161809,3,TEC-PH-10004922,53.592,0
Phone,30-10-2017,CA-2017-127285,3,OFF-BI-10004330,29.584,0
Phone,30-10-2017,CA-2017-127285,2,OFF-BI-10002072,6.952,0
Desktop,30-04-2017,CA-2017-144526,5,TEC-PH-10002549,135.516,0
Desktop,30-04-2017,CA-2017-144526,3,OFF-BI-10002353,4.632,0
Phone,24-11-2016,CA-2016-128531,5,OFF-ST-10001325,8.384,0
Phone,24-11-2016,CA-2016-128531,3,TEC-AC-10002049,99.192,0
Phone,24-11-2016,CA-2016-128531,3,OFF-FA-10002676,1.448,0
Phone,24-11-2016,CA-2016-128531,2,TEC-AC-10003023,47.496,0
Phone,24-11-2016,CA-2016-128531,3,OFF-PA-10000167,24.784,0
Phone,24-11-2016,CA-2016-128531,3,OFF-AR-10003405,4.68,0
Tablet,"October 1, 2015",US-2015-157154,4,FUR-TA-10001889,254.526,0
Desktop,19-10-2017,CA-2017-159457,3,TEC-PH-10002185,5.56,0
Phone,22-03-2016,CA-2016-107615,2,TEC-AC-10001013,29.29,0
Phone,"March 7, 2017",CA-2017-111647,4,TEC-PH-10002726,41.992,0
Phone,"November 12, 2015",CA-2015-150560,2,OFF-LA-10003930,98.31,0
Phone,17-09-2015,CA-2015-143077,2,FUR-FU-10003535,10.968,0
Phone,17-09-2015,CA-2015-143077,3,OFF-BI-10000088,2.196,0
Phone,18-05-2016,CA-2016-122728,3,OFF-ST-10000604,34.76,0
Phone,18-05-2016,CA-2016-122728,3,OFF-PA-10004040,5.98,0
Tablet,"July 9, 2014",CA-2014-122882,1,OFF-ST-10002344,64.784,0
Tablet,"July 9, 2014",CA-2014-122882,3,TEC-PH-10003589,10.794,0
Tablet,"July 9, 2014",CA-2014-122882,2,FUR-FU-10000758,21.184,0
Tablet,"July 9, 2014",CA-2014-122882,4,TEC-MA-10004679,99.885,0
Phone,29-09-2016,US-2016-101497,1,OFF-PA-10000176,18.97,0
Phone,"July 11, 2016",CA-2016-147585,3,FUR-FU-10002597,4.94,0
Phone,24-04-2017,CA-2017-149489,2,OFF-AP-10002495,49.64,0
Phone,24-04-2017,CA-2017-149489,2,OFF-BI-10002813,0.594,0
Phone,24-04-2017,CA-2017-149489,2,OFF-BI-10002414,3.759,0
Tablet,"October 12, 2017",CA-2017-143798,2,OFF-PA-10000788,5.184,0
Tablet,"October 12, 2017",CA-2017-143798,2,FUR-FU-10004306,155.44,0
Desktop,16-08-2014,CA-2014-142839,6,FUR-TA-10001539,142.182,0
Desktop,"September 12, 2017",CA-2017-129833,5,OFF-PA-10000575,6.69,0
Desktop,"September 12, 2017",CA-2017-129833,5,OFF-BI-10004182,2.08,0
Desktop,14-03-2016,US-2016-154361,5,FUR-FU-10004020,4.376,0
Desktop,26-06-2016,US-2016-158708,2,TEC-AC-10003133,6.808,0
Desktop,25-09-2015,CA-2015-156335,4,TEC-AC-10002006,15.99,0
Desktop,25-09-2015,CA-2015-156335,3,OFF-BI-10003314,4.82,0
Desktop,25-09-2015,CA-2015-156335,2,TEC-PH-10002726,52.49,0
Phone,27-12-2015,CA-2015-148376,2,OFF-AP-10000240,53.48,0
Phone,27-12-2015,CA-2015-148376,7,OFF-LA-10002381,3.08,0
Phone,"March 6, 2014",CA-2014-135657,6,FUR-TA-10004086,85.98,1
Phone,13-07-2015,CA-2015-114069,2,OFF-BI-10000320,5.904,0
Phone,13-07-2015,CA-2015-114069,9,FUR-CH-10000595,214.56,0
Phone,13-07-2015,CA-2015-114069,2,OFF-PA-10000349,4.98,0
Phone,"February 2, 2014",CA-2014-139857,5,OFF-FA-10001843,2.47,0
Desktop,"August 3, 2016",CA-2016-106306,3,OFF-BI-10003676,3.234,0
Phone,22-11-2015,CA-2015-100545,2,OFF-BI-10003638,5.805,0
Desktop,30-10-2017,CA-2017-123491,6,OFF-LA-10003077,7.31,1
Desktop,30-10-2017,CA-2017-123491,2,TEC-PH-10003505,74.24,1
Desktop,30-10-2017,CA-2017-123491,2,OFF-PA-10003424,3.71,1
Desktop,30-10-2017,CA-2017-123491,1,FUR-CH-10003061,71.992,1
Desktop,30-10-2017,CA-2017-123491,5,OFF-AR-10003514,3.98,1
Desktop,30-10-2017,CA-2017-123491,14,OFF-AP-10002684,121.58,1
Phone,30-01-2015,CA-2015-145401,6,OFF-PA-10004405,2.384,0
Desktop,"August 9, 2017",US-2017-124968,7,FUR-TA-10004289,109.375,0
Desktop,"July 10, 2017",CA-2017-104003,2,FUR-BO-10003965,153.833,0
Phone,30-04-2016,CA-2016-154788,2,OFF-BI-10003314,3.856,0
Desktop,19-05-2016,CA-2016-169943,5,OFF-AP-10001563,48.58,0
Desktop,19-05-2016,CA-2016-169943,5,OFF-ST-10004123,90.98,0
Desktop,19-05-2016,CA-2016-169943,4,FUR-FU-10002088,8.98,0
Desktop,19-05-2016,CA-2016-169943,8,FUR-FU-10000010,4.97,0
Desktop,19-05-2016,CA-2016-169943,4,OFF-BI-10002824,11.936,0
Tablet,20-12-2015,US-2015-123218,2,TEC-PH-10001061,79.992,0
Tablet,20-12-2015,US-2015-123218,4,TEC-AC-10000736,63.992,0
Tablet,20-12-2015,US-2015-123218,3,FUR-BO-10003966,119.686,0
Desktop,19-12-2015,CA-2015-127453,3,OFF-AP-10000828,144.784,0
Desktop,19-12-2015,CA-2015-127453,2,OFF-AP-10002906,1.776,0
Desktop,19-12-2015,CA-2015-127453,4,OFF-AP-10003860,22.208,0
Desktop,29-04-2017,US-2017-164056,5,FUR-TA-10001307,209.67,0
Tablet,"July 2, 2016",CA-2016-106894,4,TEC-AC-10003063,25,0
Tablet,"July 2, 2016",CA-2016-106894,3,OFF-LA-10001045,2.61,0
Phone,28-09-2014,CA-2014-125136,8,OFF-PA-10001457,12.032,0
Phone,28-09-2014,CA-2014-125136,2,OFF-PA-10001804,5.344,0
Phone,"October 7, 2016",US-2016-131149,3,OFF-ST-10000689,112.68,1
Phone,"October 7, 2016",US-2016-131149,4,OFF-AR-10002135,38.56,1
Phone,29-07-2017,CA-2017-101483,2,OFF-AP-10002082,17.424,0
Phone,29-07-2017,CA-2017-101483,5,TEC-PH-10003442,4.4,0
Phone,29-07-2017,CA-2017-101483,3,OFF-AR-10002833,1.456,0
Desktop,"March 9, 2015",CA-2015-130204,3,OFF-ST-10001325,10.48,0
Desktop,"March 9, 2015",CA-2015-130204,2,TEC-AC-10003038,8.95,0
Desktop,"March 9, 2015",CA-2015-130204,5,TEC-AC-10003590,25.89,0
Phone,"September 8, 2014",CA-2014-110527,8,OFF-LA-10000262,2.61,0
Desktop,30-10-2017,CA-2017-152807,4,OFF-PA-10004355,5.184,0
Desktop,30-10-2017,CA-2017-152807,2,FUR-FU-10004415,3.584,0
Desktop,30-10-2017,CA-2017-152807,2,OFF-ST-10002486,5.584,0
Desktop,30-10-2017,CA-2017-152807,7,TEC-AC-10001142,63.2,0
Desktop,"June 6, 2014",CA-2014-133270,2,OFF-AR-10002656,6.68,0
Tablet,13-08-2016,CA-2016-155670,8,OFF-BI-10000138,1.404,0
Tablet,13-08-2016,CA-2016-155670,3,OFF-PA-10004947,3.424,0
Desktop,25-04-2014,US-2014-157406,2,OFF-PA-10003543,5.184,0
Desktop,25-04-2014,US-2014-157406,3,OFF-AR-10002221,2.08,0
Desktop,22-11-2015,CA-2015-139094,2,FUR-TA-10004607,103.481,0
Desktop,14-10-2017,CA-2017-168837,2,FUR-FU-10001918,4.73,0
Phone,"February 12, 2017",CA-2017-116715,9,OFF-ST-10004340,62.18,0
Phone,"February 12, 2017",CA-2017-116715,2,OFF-PA-10004475,54.96,0
Phone,"February 12, 2017",CA-2017-116715,2,OFF-PA-10003893,4.28,0
Desktop,"August 12, 2015",CA-2015-135622,11,OFF-PA-10000100,32.792,0
Desktop,"August 12, 2015",CA-2015-135622,6,TEC-PH-10001817,286.4,0
Phone,13-07-2015,US-2015-107349,6,OFF-BI-10001765,6.928,0
Desktop,"November 5, 2014",CA-2014-139017,2,TEC-AC-10001013,23.432,0
Tablet,"May 1, 2014",CA-2014-141817,3,OFF-AR-10003478,6.512,0
Desktop,"May 9, 2015",CA-2015-130785,4,FUR-BO-10000330,102.833,1
Desktop,"May 9, 2015",CA-2015-130785,6,OFF-BI-10001900,4.792,1
Desktop,"May 9, 2015",CA-2015-130785,3,FUR-BO-10003159,97.733,1
Phone,"April 8, 2016",CA-2016-110254,2,OFF-SU-10002573,17.53,0
Phone,"April 8, 2016",CA-2016-110254,1,OFF-LA-10004484,4.13,0
Phone,"April 8, 2016",CA-2016-110254,9,FUR-FU-10001591,12.2,0
Phone,"April 8, 2016",CA-2016-110254,2,OFF-LA-10002034,4.91,0
Tablet,22-03-2014,US-2014-158057,4,OFF-BI-10004410,1.911,0
Tablet,22-03-2014,US-2014-158057,5,OFF-BI-10002735,10.293,0
Phone,"February 3, 2017",CA-2017-146024,4,OFF-SU-10001935,1.744,0
Phone,"February 3, 2017",CA-2017-146024,7,OFF-BI-10003291,1.746,0
Desktop,27-11-2016,CA-2016-129686,2,OFF-ST-10004337,48.992,0
Desktop,27-11-2016,CA-2016-129686,6,TEC-AC-10001266,10.4,0
Phone,28-04-2014,CA-2014-118976,2,OFF-BI-10001628,10.43,0
Phone,28-04-2014,CA-2014-118976,9,OFF-ST-10000877,55.29,0
Phone,28-04-2014,CA-2014-118976,2,OFF-AR-10004752,2.67,0
Phone,28-04-2014,CA-2014-118976,1,OFF-LA-10000452,3.15,0
Desktop,24-11-2015,CA-2015-105347,9,OFF-PA-10000675,40.99,0
Desktop,24-11-2015,CA-2015-105347,5,OFF-AR-10003045,2.94,0
Phone,"November 11, 2016",CA-2016-124667,3,TEC-AC-10003447,19.99,0
Phone,"November 11, 2016",CA-2016-124667,1,OFF-ST-10002276,83.36,0
Phone,"September 7, 2015",CA-2015-111094,2,OFF-PA-10001609,3.29,0
Phone,"September 7, 2015",CA-2015-111094,3,OFF-BI-10001597,40.98,0
Phone,22-09-2017,CA-2017-166317,4,OFF-PA-10004475,54.96,0
Phone,22-09-2017,CA-2017-166317,6,TEC-AC-10004510,16.36,0
Phone,22-09-2017,CA-2017-166317,8,OFF-BI-10002976,4.13,0
Phone,22-09-2017,CA-2017-166317,3,TEC-PH-10001615,28.99,0
